Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,class
974,1058,3,26,0,489,1,85705,3,492,1,2,9.24,1,0.2,0
974,1058,3,26,0,489,1,85705,3,1516,2,0,479.04,10,0.2,1
1204,96,0,527,1,393,11,62301,0,1199,1,12,99.136,4,0.2,0
1090,1219,3,46,1,156,19,2038,1,374,0,16,1488.424,7,0.3,1
679,857,3,618,0,207,41,77095,0,390,1,1,8.652,3,0.8,1
679,857,3,618,0,207,41,77095,0,1388,1,14,23.832,3,0.2,0
679,857,3,618,0,207,41,77095,0,650,1,3,12.176,4,0.8,1
155,171,0,56,1,438,3,94109,3,1277,1,12,50.96,7,0,0
155,171,0,56,1,438,3,94109,3,731,1,3,49.536,3,0.2,0
885,955,2,447,1,474,20,48180,0,1589,2,0,41.9,2,0,0
267,372,3,227,0,369,8,33024,2,320,0,16,375.4575,3,0.45,1
267,372,3,227,0,369,8,33024,2,1524,2,0,83.976,3,0.2,1
391,440,3,215,1,374,36,19140,1,1632,2,11,482.34,4,0.7,1
391,440,3,215,1,374,36,19140,1,203,0,9,2.96,1,0.2,0
254,279,0,564,0,83,33,45231,1,629,1,2,2.624,1,0.2,0
319,354,3,545,0,329,30,10009,1,638,1,3,23.36,4,0.2,0
319,354,3,545,0,329,30,10009,1,1511,2,0,39.98,2,0,0
1177,1276,2,364,0,121,45,98198,3,1794,2,13,246.384,2,0.2,0
1177,1276,2,364,0,121,45,98198,3,1607,2,6,1799.97,3,0,0
914,879,2,99,1,371,11,61604,0,798,1,3,12.462,3,0.8,1
903,1086,3,782,2,245,26,89115,3,824,1,3,75.792,3,0.2,0
115,132,2,713,1,504,37,2886,1,1317,1,14,49.96,2,0,0
115,132,2,713,1,504,37,2886,1,1172,1,12,12.96,2,0,0
169,304,3,330,2,215,20,49201,0,1439,1,15,70.12,4,0,0
1231,1222,2,24,0,207,41,77036,0,1348,1,14,35.952,3,0.2,0
1231,1222,2,24,0,207,41,77036,0,48,0,4,2396.2656,4,0.32,1
1231,1222,2,24,0,207,41,77036,0,1322,1,14,131.136,4,0.2,1
1231,1222,2,24,0,207,41,77036,0,1459,2,0,57.584,2,0.2,0
368,399,0,459,0,295,8,33180,2,1139,1,12,9.568,2,0.2,0
634,689,3,708,1,521,31,28403,2,582,1,2,39.072,6,0.2,0
371,414,3,641,0,329,30,10024,1,462,1,1,35.91,3,0,0
419,342,3,430,0,438,3,94110,3,1459,2,0,179.95,5,0,0
419,342,3,430,0,438,3,94110,3,1610,2,6,1199.976,3,0.2,0
419,342,3,430,0,438,3,94110,3,1227,1,12,27.15,5,0,0
419,342,3,430,0,438,3,94110,3,339,0,16,1004.024,7,0.2,1
419,342,3,430,0,438,3,94110,3,1189,1,12,9.68,1,0,0
419,342,3,430,0,438,3,94110,3,994,1,10,28.35,9,0,0
419,342,3,430,0,438,3,94110,3,1143,1,12,55.98,1,0,0
419,342,3,430,0,438,3,94110,3,15,0,4,1336.829,13,0.15,0
419,342,3,430,0,438,3,94110,3,114,0,5,113.568,2,0.2,1
281,318,3,421,1,452,45,98105,3,1023,1,12,139.86,7,0,0
281,318,3,421,1,452,45,98105,3,77,0,5,307.136,4,0.2,0
880,954,3,146,0,208,3,92646,3,617,1,2,95.92,8,0,0
629,680,3,584,0,266,3,90004,3,133,0,5,383.8,5,0.2,0
296,215,3,775,1,407,15,40475,2,1233,1,12,5.78,1,0,0
593,647,3,709,1,266,3,90045,3,523,1,2,9.32,4,0,0
593,647,3,709,1,266,3,90045,3,848,1,7,15.25,1,0,0
872,939,0,356,0,267,4,80027,3,1571,2,0,196.752,6,0.2,0
121,149,3,533,1,247,19,1841,1,307,0,9,56.56,4,0,0
121,149,3,533,1,247,19,1841,1,1321,1,14,32.7,3,0,0
1069,1162,2,560,0,215,22,39212,2,49,0,5,866.4,4,0,0
253,282,2,390,1,64,20,48187,0,254,0,9,28.4,2,0,0
253,282,2,390,1,64,20,48187,0,696,1,3,287.92,8,0,0
1139,1232,0,682,2,328,30,10801,1,1614,2,11,69.99,1,0,0
86,203,3,431,1,434,41,78207,0,480,1,2,6.672,6,0.2,0
632,695,3,627,2,164,31,28052,2,828,1,3,189.588,2,0.7,1
632,695,3,627,2,164,31,28052,2,1587,2,0,408.744,7,0.2,0
632,695,3,627,2,164,31,28052,2,1587,2,0,291.96,5,0.2,0
632,695,3,627,2,164,31,28052,2,1307,1,14,4.768,2,0.2,1
912,978,0,190,0,269,19,1852,1,1387,1,14,714.3,5,0,0
346,395,3,518,0,216,8,32216,2,664,1,3,4.812,2,0.7,1
346,395,3,518,0,216,8,32216,2,1534,2,0,247.8,5,0.2,1
834,897,2,604,2,80,11,60623,0,1647,2,11,1007.979,3,0.3,0
834,897,2,604,2,80,11,60623,0,1143,1,12,313.488,7,0.2,0
1154,1259,3,65,1,207,41,77070,0,1157,1,12,31.872,8,0.2,0
30,46,2,183,1,329,30,10024,1,105,0,5,207.846,3,0.1,0
1221,1323,2,597,0,123,20,48227,0,146,0,9,12.22,1,0,0
1221,1323,2,597,0,123,20,48227,0,1291,1,14,194.94,3,0,0
1221,1323,2,597,0,123,20,48227,0,1382,1,14,70.95,3,0,0
1221,1323,2,597,0,123,20,48227,0,1156,1,12,91.36,4,0,0
1221,1323,2,597,0,123,20,48227,0,90,0,5,242.94,3,0,0
1221,1323,2,597,0,123,20,48227,0,961,1,10,22.05,7,0,0
547,601,2,739,0,94,12,47201,0,143,0,9,2.91,1,0,0
612,729,2,621,0,23,30,13021,1,488,1,2,59.52,3,0,0
612,729,2,621,0,23,30,13021,1,1339,1,14,161.94,3,0,0
612,729,2,621,0,23,30,13021,1,536,1,2,263.88,6,0,0
612,729,2,621,0,23,30,13021,1,569,1,2,30.48,3,0,0
612,729,2,621,0,23,30,13021,1,634,1,2,9.84,3,0,0
612,729,2,621,0,23,30,13021,1,1764,2,13,35.12,4,0,0
129,153,3,246,1,2,33,44312,1,328,0,16,284.364,2,0.4,1
129,153,3,246,1,2,33,44312,1,1296,1,14,665.408,2,0.2,0
325,361,3,431,1,336,34,73071,0,1505,2,0,63.88,4,0,0
431,472,3,669,0,96,3,94521,3,51,0,5,129.568,2,0.2,1
1197,96,3,560,0,116,11,62521,0,88,0,5,747.558,3,0.3,1
1197,96,3,560,0,116,11,62521,0,857,1,7,8.928,2,0.2,0
332,384,3,371,0,452,45,98115,3,426,1,1,103.92,4,0,0
332,384,3,371,0,452,45,98115,3,1584,2,0,899.91,9,0,0
332,384,3,371,0,452,45,98115,3,679,1,3,51.312,3,0.2,0
660,725,3,755,2,375,1,85023,3,137,0,9,23.56,5,0.2,0
660,725,3,755,2,375,1,85023,3,336,0,16,1272.63,6,0.5,1
660,725,3,755,2,375,1,85023,3,651,1,3,28.485,5,0.7,1
660,725,3,755,2,375,1,85023,3,1442,1,15,185.376,2,0.2,1
660,725,3,755,2,375,1,85023,3,430,1,1,78.272,2,0.2,0
20,47,3,408,2,361,11,60068,0,240,0,9,254.744,7,0.6,1
590,737,3,236,1,8,41,79109,0,23,0,4,205.3328,2,0.32,1
337,377,2,136,0,80,11,60610,0,729,1,3,4.788,3,0.8,1
354,392,3,513,1,257,30,11757,1,1247,1,12,55.48,1,0,0
305,216,2,400,0,438,3,94110,3,1377,1,14,340.92,3,0,0
305,216,2,400,0,438,3,94110,3,9,0,4,222.666,2,0.15,0
305,216,2,400,0,438,3,94110,3,1782,2,13,703.968,4,0.2,0
305,216,2,400,0,438,3,94110,3,1333,1,14,92.52,6,0,0
305,216,2,400,0,438,3,94110,3,1105,1,12,62.65,7,0,0
305,216,2,400,0,438,3,94110,3,1218,1,12,94.85,5,0,0
935,1027,3,432,1,266,3,90008,3,1682,2,13,95.76,6,0.2,0
151,253,3,353,0,488,30,12180,1,232,0,9,40.2,3,0,0
886,1031,3,367,1,329,30,10024,1,566,1,2,14.7,5,0,0
886,1031,3,367,1,329,30,10024,1,1313,1,14,704.25,5,0,0
179,98,3,788,0,437,3,92024,3,1494,2,0,9.09,3,0,0
971,1058,3,270,0,329,30,10024,1,542,1,2,5.96,2,0,0
971,1058,3,270,0,329,30,10024,1,1533,2,0,159.98,2,0,0
829,894,0,543,2,266,3,90045,3,995,1,10,29.6,2,0,0
829,894,0,543,2,266,3,90045,3,6,0,4,514.165,5,0.15,1
829,894,0,543,2,266,3,90045,3,1745,2,13,279.96,5,0.2,0
157,180,0,663,0,80,11,60610,0,1718,2,13,2735.952,6,0.2,0
920,891,2,184,2,209,41,77340,0,1690,2,13,7.992,1,0.2,0
920,891,2,184,2,209,41,77340,0,1463,2,0,63.984,2,0.2,0
920,891,2,184,2,209,41,77340,0,536,1,2,70.368,2,0.2,0
1147,1256,3,39,0,410,30,14609,1,1353,1,14,449.15,5,0,0
1147,1256,3,39,0,410,30,14609,1,888,1,7,11.07,3,0,0
822,778,3,716,0,452,45,98115,3,1481,2,0,93.98,2,0,0
536,584,2,651,0,289,40,38109,2,334,0,16,189.882,3,0.4,1
380,424,3,495,0,150,2,72701,2,858,1,7,105.42,2,0,0
983,1078,3,669,0,104,3,92627,3,740,1,3,119.616,8,0.2,0
983,1078,3,669,0,104,3,92627,3,311,0,9,255.76,4,0,0
983,1078,3,669,0,104,3,92627,3,92,0,5,241.568,2,0.2,0
983,1078,3,669,0,104,3,92627,3,138,0,9,69.3,9,0,0
798,967,3,548,1,362,4,80134,3,705,1,3,22.62,2,0.7,1
798,967,3,548,1,362,4,80134,3,704,1,3,14.952,2,0.7,1
798,967,3,548,1,362,4,80134,3,67,0,5,801.568,2,0.2,0
798,967,3,548,1,362,4,80134,3,668,1,3,2.376,3,0.7,1
798,967,3,548,1,362,4,80134,3,1043,1,12,32.792,1,0.2,0
208,235,2,246,1,329,30,10024,1,766,1,3,15.92,5,0.2,0
529,587,3,160,0,21,9,30318,2,525,1,2,2.74,1,0,0
529,587,3,160,0,21,9,30318,2,601,1,2,8.34,3,0,0
529,587,3,160,0,21,9,30318,2,1330,1,14,46.74,3,0,0
529,587,3,160,0,21,9,30318,2,776,1,3,6354.95,5,0,0
265,286,0,475,0,167,23,64118,0,179,0,9,126.3,3,0,0
265,286,0,475,0,167,23,64118,0,1528,2,0,38.04,2,0,0
128,148,0,459,0,330,33,43055,1,542,1,2,7.152,3,0.2,0
359,398,3,95,0,266,3,90049,3,599,1,2,6.63,3,0,0
359,398,3,95,0,266,3,90049,3,513,1,2,5.88,2,0,0
35,56,3,15,2,175,24,59405,3,1608,2,6,2999.95,5,0,0
35,56,3,15,2,175,24,59405,3,1411,1,14,51.45,3,0,0
35,56,3,15,2,175,24,59405,3,1116,1,12,11.96,2,0,0
35,56,3,15,2,175,24,59405,3,1410,1,14,1126.02,3,0,0
553,603,3,192,0,207,41,77041,0,1460,2,0,18.392,1,0.2,0
553,603,3,192,0,207,41,77041,0,1314,1,14,129.568,2,0.2,1
553,603,3,192,0,207,41,77041,0,648,1,3,14.112,9,0.8,1
39,50,0,490,1,123,20,48234,0,334,0,16,210.98,2,0,0
761,818,0,463,0,266,3,90032,3,1810,2,13,55.176,3,0.2,1
761,818,0,463,0,266,3,90032,3,1567,2,0,66.26,2,0,0
376,33,3,70,0,247,19,1841,1,926,1,8,22.2,5,0,0
132,161,3,593,2,238,8,33801,2,104,0,5,683.952,3,0.2,0
132,161,3,593,2,238,8,33801,2,194,0,9,45.696,3,0.2,0
1210,1322,3,507,0,374,36,19134,1,1417,1,14,36.336,3,0.2,1
1210,1322,3,507,0,374,36,19134,1,1440,1,15,666.248,1,0.2,1
1210,1322,3,507,0,374,36,19134,1,856,1,7,52.512,6,0.2,0
298,324,2,414,1,266,3,90036,3,58,0,5,190.72,1,0.2,0
1228,1227,3,344,0,266,3,90032,3,155,0,9,47.94,3,0,0
790,877,2,647,0,310,0,36116,2,1707,2,13,979.95,5,0,0
790,877,2,647,0,310,0,36116,2,741,1,3,22.75,5,0,0
928,1015,3,1,0,293,1,85204,3,1334,1,14,16.768,2,0.2,0
1212,1328,2,275,0,80,11,60653,0,737,1,3,42.616,7,0.8,1
391,444,3,532,2,329,30,10009,1,827,1,3,10.752,4,0.2,0
414,336,3,212,0,194,15,42420,2,401,1,1,152.94,3,0,0
414,336,3,212,0,194,15,42420,2,93,0,5,283.92,4,0,0
424,511,0,68,0,177,47,54302,0,1493,2,0,468.9,6,0,0
942,1019,0,278,1,489,1,85705,3,1758,2,13,380.864,8,0.2,0
343,388,3,465,0,464,33,45503,1,1353,1,14,646.776,9,0.2,1
719,784,3,592,0,154,41,76106,0,1495,2,0,58.112,2,0.2,0
719,784,3,592,0,154,41,76106,0,1778,2,13,100.792,1,0.2,0
719,784,3,592,0,154,41,76106,0,162,0,9,66.112,4,0.6,1
234,266,0,53,2,329,30,10035,1,654,1,3,41.28,6,0.2,0
234,266,0,53,2,329,30,10035,1,1194,1,12,13.36,2,0,0
217,240,2,215,1,80,11,60653,0,1305,1,14,250.272,9,0.2,0
217,240,2,215,1,80,11,60653,0,836,1,3,11.364,3,0.8,1
217,240,2,215,1,80,11,60653,0,1432,1,15,8.72,5,0.2,1
1138,1231,0,629,0,216,8,32216,2,245,0,9,34.504,1,0.2,0
257,290,3,311,0,207,41,77070,0,937,1,8,10.824,3,0.2,0
897,1073,2,215,1,9,3,92804,3,1352,1,14,1295.78,2,0,0
580,639,2,38,0,521,31,28403,2,586,1,2,19.456,4,0.2,0
828,901,3,580,0,266,3,90045,3,960,1,10,20.7,2,0,0
828,901,3,580,0,266,3,90045,3,366,0,16,1335.68,4,0.2,1
828,901,3,580,0,266,3,90045,3,1217,1,12,32.4,5,0,0
241,266,2,467,0,438,3,94110,3,254,0,9,42.6,3,0,0
241,266,2,467,0,438,3,94110,3,639,1,3,84.056,7,0.2,0
1147,1252,2,124,0,473,8,33614,2,456,1,1,13,5,0.2,0
1147,1252,2,124,0,473,8,33614,2,286,0,9,13.128,3,0.2,0
414,448,0,362,0,452,45,98105,3,954,1,10,2.61,1,0,0
415,334,0,290,0,266,3,90008,3,1770,2,13,374.376,3,0.2,0
86,203,3,248,1,452,45,98105,3,1269,1,12,91.84,8,0,0
86,203,3,248,1,452,45,98105,3,680,1,3,81.088,7,0.2,0
86,203,3,248,1,452,45,98105,3,1265,1,12,19.44,3,0,0
385,77,3,361,0,329,30,10024,1,960,1,10,72.45,7,0,0
385,77,3,361,0,329,30,10024,1,906,1,8,13.96,4,0,0
385,77,3,361,0,329,30,10024,1,716,1,3,33.264,7,0.2,0
385,77,3,361,0,329,30,10024,1,1688,2,13,14.85,3,0,0
280,317,3,685,0,283,45,98270,3,578,1,2,8.82,3,0,0
1163,1273,2,748,0,262,3,90805,3,1269,1,12,160.72,14,0,0
1163,1273,2,748,0,262,3,90805,3,1100,1,12,19.92,4,0,0
1163,1273,2,748,0,262,3,90805,3,1430,1,15,7.3,2,0,0
967,1057,3,172,0,80,11,60610,0,1381,1,14,69.712,2,0.2,0
967,1057,3,172,0,80,11,60610,0,184,0,9,8.792,1,0.6,1
1132,1237,3,129,0,266,3,90004,3,1449,1,15,51.52,4,0,0
312,434,3,238,0,120,4,80219,3,1859,2,13,470.376,3,0.2,0
312,434,3,238,0,120,4,80219,3,1699,2,13,105.584,2,0.2,0
312,434,3,238,0,120,4,80219,3,385,1,1,31.152,3,0.2,0
312,434,3,238,0,120,4,80219,3,746,1,3,6.783,7,0.7,1
312,434,3,238,0,120,4,80219,3,1713,2,13,406.368,4,0.2,0
996,1099,3,73,0,407,15,40475,2,114,0,5,70.98,1,0,0
996,1099,3,73,0,407,15,40475,2,996,1,10,294.93,3,0,0
546,596,3,791,0,430,35,97301,3,1817,2,13,84.784,2,0.2,1
546,596,3,791,0,430,35,97301,3,1148,1,12,20.736,4,0.2,0
546,596,3,791,0,430,35,97301,3,740,1,3,16.821,3,0.7,1
546,596,3,791,0,430,35,97301,3,1251,1,12,10.368,2,0.2,0
80,12,3,540,0,243,41,78041,0,612,1,2,9.344,2,0.2,0
80,12,3,540,0,243,41,78041,0,1488,2,0,31.2,3,0.2,0
1121,1125,3,469,0,437,3,92024,3,468,1,1,76.12,2,0,0
1121,1125,3,469,0,437,3,92024,3,1610,2,6,1199.976,3,0.2,0
1121,1125,3,469,0,437,3,92024,3,1765,2,13,445.96,5,0.2,0
1121,1125,3,469,0,437,3,92024,3,206,0,9,327.76,8,0,0
942,1015,0,756,0,374,36,19134,1,1445,1,15,11.632,2,0.2,0
948,1038,3,147,0,374,36,19120,1,1719,2,13,143.982,3,0.4,1
948,1038,3,147,0,374,36,19120,1,1822,2,13,494.376,4,0.4,1
948,1038,3,147,0,374,36,19120,1,1430,1,15,5.84,2,0.2,0
525,570,3,55,0,473,8,33614,2,1341,1,14,142.776,1,0.2,0
525,570,3,55,0,473,8,33614,2,194,0,9,45.696,3,0.2,0
525,570,3,55,0,473,8,33614,2,664,1,3,7.218,3,0.7,1
525,570,3,55,0,473,8,33614,2,696,1,3,43.188,4,0.7,1
525,570,3,55,0,473,8,33614,2,1152,1,12,131.904,3,0.2,0
767,832,3,47,0,374,36,19134,1,669,1,3,3.282,2,0.7,1
767,832,3,47,0,374,36,19134,1,513,1,2,21.168,9,0.2,0
767,832,3,47,0,374,36,19134,1,1796,2,13,55.188,2,0.4,1
680,759,0,553,1,109,41,75217,0,1794,2,13,369.576,3,0.2,0
680,759,0,553,1,109,41,75217,0,1002,1,10,15.712,4,0.2,0
1137,1234,2,296,1,374,36,19143,1,1087,1,12,8.448,2,0.2,0
1137,1234,2,296,1,374,36,19143,1,1846,2,13,728.946,9,0.4,1
215,242,2,149,0,182,33,43123,1,1677,2,13,119.94,10,0.4,0
215,242,2,149,0,182,33,43123,1,757,1,3,3.648,2,0.7,1
1057,1162,2,563,1,329,30,10011,1,276,0,9,40.48,2,0,0
1057,1162,2,563,1,329,30,10011,1,136,0,9,9.94,2,0,0
1057,1162,2,563,1,329,30,10011,1,750,1,3,107.424,9,0.2,0
1057,1162,2,563,1,329,30,10011,1,1771,2,13,37.91,1,0,0
1057,1162,2,563,1,329,30,10011,1,156,0,9,88.02,3,0,0
375,423,3,122,0,80,11,60610,0,726,1,3,8.69,5,0.8,1
275,416,3,686,1,114,20,48126,0,130,0,5,301.96,2,0,0
275,416,3,686,1,114,20,48126,0,380,1,1,555.21,5,0.1,0
275,416,3,686,1,114,20,48126,0,1331,1,14,523.48,4,0,0
275,416,3,686,1,114,20,48126,0,610,1,2,161.82,9,0,0
1154,1259,3,530,2,329,30,10009,1,144,0,9,35.56,7,0,0
750,819,3,59,0,452,45,98115,3,409,1,1,97.16,2,0,0
342,382,3,455,0,438,3,94122,3,660,1,3,15.24,5,0.2,0
342,382,3,455,0,438,3,94122,3,1177,1,12,13.23,3,0,0
318,345,2,288,0,24,4,80013,3,1356,1,14,243.384,3,0.2,1
318,345,2,288,0,24,4,80013,3,1489,2,0,119.8,5,0.2,0
318,345,2,288,0,24,4,80013,3,1752,2,13,300.768,4,0.2,0
1190,1291,2,70,0,295,8,33180,2,1540,2,0,17.88,3,0.2,0
1190,1291,2,70,0,295,8,33180,2,996,1,10,235.944,3,0.2,0
173,205,2,207,1,503,9,31088,2,70,0,5,392.94,3,0,0
1046,1154,3,498,0,24,4,80013,3,718,1,3,18.882,3,0.7,1
1046,1154,3,498,0,24,4,80013,3,448,1,1,122.328,3,0.2,0
757,826,3,623,2,497,3,94591,3,158,0,9,1049.2,5,0,0
757,826,3,623,2,497,3,94591,3,835,1,3,15.424,4,0.2,0
344,385,3,352,1,300,21,55407,0,163,0,9,18.84,3,0,0
1002,1187,2,387,0,303,3,92691,3,1304,1,14,330.4,2,0,0
1002,1187,2,387,0,303,3,92691,3,980,1,10,26.25,7,0,0
829,902,3,672,0,411,20,48307,0,1567,2,0,132.52,4,0,0
970,1054,3,773,2,378,28,7060,1,1137,1,12,6.48,1,0,0
397,81,3,132,2,94,12,47201,0,425,1,1,209.3,2,0,0
612,752,3,64,1,455,1,85635,3,932,1,8,31.56,5,0.2,0
612,752,3,64,1,455,1,85635,3,422,1,1,30.144,2,0.2,0
318,357,2,50,1,498,45,98661,3,203,0,9,14.8,4,0,0
318,357,2,50,1,498,45,98661,3,1802,2,13,302.376,3,0.2,0
318,357,2,50,1,498,45,98661,3,1487,2,0,316,4,0,0
138,171,3,712,2,329,30,10024,1,1049,1,12,379.4,10,0,0
860,935,3,46,1,329,30,10035,1,1236,1,12,97.82,2,0,0
860,935,3,46,1,329,30,10035,1,1484,2,0,103.12,8,0,0
1072,1179,3,168,0,94,33,43229,1,424,1,1,113.552,2,0.2,0
1072,1179,3,168,0,94,33,43229,1,751,1,3,3.318,2,0.7,1
1072,1179,3,168,0,94,33,43229,1,866,1,7,134.288,2,0.2,0
1168,1258,1,261,2,24,11,60505,0,67,0,5,701.372,2,0.3,1
1168,1258,1,261,2,24,11,60505,0,832,1,3,2.308,2,0.8,1
1079,1178,3,125,0,16,41,76017,0,1341,1,14,999.432,7,0.2,0
1079,1178,3,125,0,16,41,76017,0,1344,1,14,724.08,14,0.2,1
1079,1178,3,125,0,16,41,76017,0,332,0,16,918.785,5,0.3,1
1079,1178,3,125,0,16,41,76017,0,797,1,3,2.724,3,0.8,1
567,622,3,706,1,329,30,10011,1,1345,1,14,459.95,5,0,0
287,305,1,628,0,267,15,40214,2,908,1,8,10.74,3,0,0
919,882,2,751,1,109,41,75081,0,1446,1,15,23.76,3,0.2,0
919,882,2,751,1,109,41,75081,0,1047,1,12,85.056,3,0.2,0
919,882,2,751,1,109,41,75081,0,1825,2,13,381.576,3,0.2,0
368,399,0,653,0,86,33,44105,1,247,0,9,30.36,5,0.2,0
923,894,3,530,2,80,11,60653,0,235,0,9,23.976,3,0.6,1
923,894,3,530,2,80,11,60653,0,321,0,16,108.925,1,0.5,1
923,894,3,530,2,80,11,60653,0,1167,1,12,36.352,8,0.2,0
846,931,3,746,0,393,11,62301,0,537,1,2,19.56,5,0.2,0
408,446,0,624,0,94,12,47201,0,465,1,1,61.44,3,0,0
408,446,0,624,0,94,12,47201,0,1153,1,12,38.9,5,0,0
408,446,0,624,0,94,12,47201,0,1567,2,0,99.39,3,0,0
537,593,3,139,0,493,41,75701,0,391,1,1,2.688,3,0.8,1
537,593,3,139,0,493,41,75701,0,1563,2,0,27.816,3,0.2,0
537,593,3,139,0,493,41,75701,0,261,0,9,82.524,3,0.6,1
537,593,3,139,0,493,41,75701,0,831,1,3,182.994,3,0.8,1
233,273,3,209,0,329,30,10024,1,768,1,3,14.352,3,0.2,0
233,273,3,209,0,329,30,10024,1,1375,1,14,64.96,2,0,0
233,273,3,209,0,329,30,10024,1,1411,1,14,68.6,4,0,0
288,306,1,310,1,60,31,27217,2,1667,2,11,7999.98,4,0.5,1
288,306,1,310,1,60,31,27217,2,425,1,1,167.44,2,0.2,0
1009,1094,0,492,0,215,22,39212,2,1569,2,0,479.97,3,0,0
1009,1094,0,492,0,215,22,39212,2,968,1,10,14.62,2,0,0
1009,1094,0,492,0,215,22,39212,2,1037,1,12,19.44,3,0,0
374,414,3,616,0,329,30,10035,1,39,0,4,191.984,2,0.2,0
868,932,2,570,0,511,44,22980,2,288,0,9,104.01,1,0,0
868,932,2,570,0,511,44,22980,2,1748,2,13,284.82,1,0,0
868,932,2,570,0,511,44,22980,2,1369,1,14,36.84,3,0,0
573,686,3,8,0,266,3,90036,3,1520,2,0,166.24,1,0,0
573,686,3,8,0,266,3,90036,3,1070,1,12,33.4,5,0,0
731,789,0,398,2,78,36,19013,1,577,1,2,198.272,8,0.2,0
731,789,0,398,2,78,36,19013,1,974,1,10,47.36,4,0.2,0
731,789,0,398,2,78,36,19013,1,850,1,7,200.984,7,0.2,0
731,789,0,398,2,78,36,19013,1,989,1,10,97.696,4,0.2,0
731,789,0,398,2,78,36,19013,1,504,1,2,2.696,1,0.2,0
731,789,0,398,2,78,36,19013,1,698,1,3,18.588,2,0.7,1
731,789,0,398,2,78,36,19013,1,717,1,3,4.896,3,0.7,1
1172,1328,3,243,1,86,33,44105,1,242,0,9,15.072,3,0.2,0
287,321,2,56,1,452,45,98103,3,256,0,9,209.88,3,0,0
710,663,3,377,0,262,3,90805,3,347,0,16,369.912,3,0.2,1
1139,1248,3,94,1,68,31,27511,2,1126,1,12,10.368,2,0.2,0
1139,1248,3,94,1,68,31,27511,2,407,1,1,166.84,5,0.2,0
1139,1248,3,94,1,68,31,27511,2,1528,2,0,15.216,1,0.2,0
350,427,0,231,0,329,30,10035,1,1564,2,0,119.96,4,0,0
350,427,0,231,0,329,30,10035,1,28,0,4,883.92,5,0.2,1
350,427,0,231,0,329,30,10035,1,638,1,3,46.72,8,0.2,0
696,746,0,752,2,329,30,10035,1,1247,1,12,55.48,1,0,0
1212,1324,3,44,0,360,8,32137,2,855,1,7,24.448,4,0.2,0
750,823,3,658,1,316,30,10550,1,398,1,1,281.34,6,0,0
750,823,3,658,1,316,30,10550,1,1794,2,13,307.98,2,0,0
750,823,3,658,1,316,30,10550,1,1501,2,0,299.97,3,0,0
924,1087,2,243,1,452,45,98105,3,771,1,3,19.92,5,0.2,0
4,16,0,720,0,124,6,19901,1,136,0,9,9.94,2,0,0
1190,1303,3,420,0,330,33,43055,1,217,0,9,103.056,3,0.2,0
861,976,3,148,2,351,42,84057,3,704,1,3,59.808,3,0.2,0
861,976,3,148,2,351,42,84057,3,146,0,9,73.32,6,0,0
433,474,3,634,2,266,3,90045,3,1249,1,12,146.82,3,0,0
333,369,3,533,1,123,20,48205,0,318,0,16,1652.94,3,0,0
333,369,3,533,1,123,20,48205,0,1289,1,14,296.37,3,0,0
182,108,3,535,2,374,36,19140,1,145,0,9,129.92,5,0.2,0
1016,1000,3,677,1,197,8,33012,2,1451,1,15,45.584,7,0.2,0
1158,1267,3,360,0,25,41,78745,0,854,1,7,17.568,2,0.2,0
1158,1267,3,360,0,25,41,78745,0,1755,2,13,55.992,1,0.2,0
392,437,0,256,0,343,30,11572,1,1142,1,12,182.72,8,0,0
392,437,0,256,0,343,30,11572,1,340,0,16,400.032,2,0.4,1
392,437,0,256,0,343,30,11572,1,1412,1,14,33.63,3,0,0
392,437,0,256,0,343,30,11572,1,99,0,5,542.646,3,0.1,0
392,437,0,256,0,343,30,11572,1,961,1,10,6.3,2,0,0
33,50,3,235,2,452,45,98115,3,1314,1,14,242.94,3,0,0
33,50,3,235,2,452,45,98115,3,1562,2,0,179.97,3,0,0
33,50,3,235,2,452,45,98115,3,798,1,3,99.696,6,0.2,0
33,50,3,235,2,452,45,98115,3,767,1,3,27.936,4,0.2,0
33,50,3,235,2,452,45,98115,3,11,0,4,84.98,1,0,0
33,50,3,235,2,452,45,98115,3,642,1,3,18.72,5,0.2,0
1229,1228,3,314,0,438,3,94110,3,1492,2,0,49.98,2,0,0
66,87,3,605,2,321,11,60540,0,986,1,10,11.784,3,0.2,0
66,87,3,605,2,321,11,60540,0,1377,1,14,272.736,3,0.2,1
66,87,3,605,2,321,11,60540,0,804,1,3,3.54,2,0.8,1
1089,1218,3,717,0,109,41,75220,0,1449,1,15,51.52,5,0.2,1
1089,1218,3,717,0,109,41,75220,0,1177,1,12,3.528,1,0.2,0
1089,1218,3,717,0,109,41,75220,0,1285,1,12,4.624,1,0.2,0
1089,1218,3,717,0,109,41,75220,0,1447,1,15,55.168,4,0.2,0
782,832,1,513,1,437,3,92105,3,344,0,16,567.12,10,0.2,1
782,832,1,513,1,437,3,92105,3,1353,1,14,359.32,4,0,0
546,588,2,583,0,145,11,60201,0,1676,2,13,11.992,1,0.2,0
125,195,3,640,0,487,20,48183,0,778,1,3,58.05,3,0,0
125,195,3,640,0,487,20,48183,0,262,0,9,157.74,11,0,0
125,195,3,640,0,487,20,48183,0,582,1,2,56.98,7,0,0
